img,caption,audio,audio_class
/kaggle/input/2017-2017/train2017/train2017/000000320249.jpg,People watching a motorcycle parade on a cold night,/kaggle/input/wavoutput/frog_croaking/v3x5uHTdqlYM_33_43_out.wav,frog_croaking
/kaggle/input/2017-2017/train2017/train2017/000000189939.jpg,A black and white cat is lounging in a bathroom sink.,/kaggle/input/wavoutput/toilet_flushing/vhX6mFiuJBXs_60_70_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000483249.jpg,two kittens lay side by side on a car hood,/kaggle/input/wavoutput/car_engine_knocking/vcTEmxWuUh4E_18_28_out.wav,car_engine_knocking
/kaggle/input/2017-2017/train2017/train2017/000000142261.jpg,Woman under a pink umbrella in the city rain,/kaggle/input/wavoutput/beat_boxing/v1Hrschg83VQ_310_320_out.wav,beat_boxing
/kaggle/input/2017-2017/train2017/train2017/000000142261.jpg,Woman under a pink umbrella in the city rain,/kaggle/input/wavoutput/female_singing/v776ZG0E9rx8_30_40_out.wav,female_singing
/kaggle/input/2017-2017/train2017/train2017/000000142261.jpg,Woman under a pink umbrella in the city rain,/kaggle/input/wavoutput/male_singing/vJhTmp7mL0EE_100_110_out.wav,male_singing
/kaggle/input/2017-2017/train2017/train2017/000000348140.jpg,People walk by a boat sitting on the water. ,/kaggle/input/wavoutput/ocean_burbling/v4lNsWi99V5Y_280_290_out.wav,ocean_burbling
/kaggle/input/2017-2017/train2017/train2017/000000002061.jpg,A toilet with an odd lever on it and a water hose next to it.,/kaggle/input/wavoutput/ocean_burbling/vjn0DEIUvSis_230_240_out.wav,ocean_burbling
/kaggle/input/2017-2017/train2017/train2017/000000002061.jpg,A toilet with an odd lever on it and a water hose next to it.,/kaggle/input/wavoutput/slot_machine/vmxhMjFNNnfk_49_59_out.wav,slot_machine
/kaggle/input/2017-2017/train2017/train2017/000000002061.jpg,A toilet with an odd lever on it and a water hose next to it.,/kaggle/input/wavoutput/toilet_flushing/vhX6mFiuJBXs_60_70_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000145019.jpg,people standing around as a tractor pulls a plane,/kaggle/input/wavoutput/tractor_digging/vXx5RqNZZCmg_56_66_out.wav,tractor_digging
/kaggle/input/2017-2017/train2017/train2017/000000255795.jpg,A woman crosses a neighborhood street using the crosswalk.,/kaggle/input/wavoutput/beat_boxing/vyuGQ_---us4_72_82_out.wav,beat_boxing
/kaggle/input/2017-2017/train2017/train2017/000000255795.jpg,A woman crosses a neighborhood street using the crosswalk.,/kaggle/input/wavoutput/car_engine_knocking/vSgiUkXZofnM_30_40_out.wav,car_engine_knocking
/kaggle/input/2017-2017/train2017/train2017/000000255795.jpg,A woman crosses a neighborhood street using the crosswalk.,/kaggle/input/wavoutput/driving_buses/viM5F_PUvN68_30_40_out.wav,driving_buses
/kaggle/input/2017-2017/train2017/train2017/000000255795.jpg,A woman crosses a neighborhood street using the crosswalk.,/kaggle/input/wavoutput/female_singing/v5SSH6_7yo0g_30_40_out.wav,female_singing
/kaggle/input/2017-2017/train2017/train2017/000000255795.jpg,A woman crosses a neighborhood street using the crosswalk.,/kaggle/input/wavoutput/male_singing/vJhTmp7mL0EE_100_110_out.wav,male_singing
/kaggle/input/2017-2017/train2017/train2017/000000255795.jpg,A woman crosses a neighborhood street using the crosswalk.,/kaggle/input/wavoutput/playing_accordion/vQFh37Uo-VGE_30_40_out.wav,playing_accordion
/kaggle/input/2017-2017/train2017/train2017/000000255795.jpg,A woman crosses a neighborhood street using the crosswalk.,/kaggle/input/wavoutput/skateboarding/vJmn5vIHJJ5Q_0_10_out.wav,skateboarding
/kaggle/input/2017-2017/train2017/train2017/000000255795.jpg,A woman crosses a neighborhood street using the crosswalk.,/kaggle/input/wavoutput/skidding/vMf113Xr3kAU_70_80_out.wav,skidding
/kaggle/input/2017-2017/train2017/train2017/000000556345.jpg,A sign for a town called Golden that arches over the road.,/kaggle/input/wavoutput/driving_motorcycle/veYIH4_H9rsM_400_410_out.wav,driving_motorcycle
/kaggle/input/2017-2017/train2017/train2017/000000578632.jpg,An orange cat sitting in the middle of a car hood.,/kaggle/input/wavoutput/car_engine_knocking/vbzbdXyWZbPs_30_40_out.wav,car_engine_knocking
/kaggle/input/2017-2017/train2017/train2017/000000485916.jpg,A bathroom with a red carpet and a heater vent.,/kaggle/input/wavoutput/toilet_flushing/vd6vHt-aeDq4_0_10_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000485916.jpg,A bathroom with a red carpet and a heater vent.,/kaggle/input/wavoutput/vacuum_cleaner_cleaning_floors/vwJCr03WxuRY_91_101_out.wav,vacuum_cleaner_cleaning_floors
/kaggle/input/2017-2017/train2017/train2017/000000181524.jpg,a store on a corner of a busy street,/kaggle/input/wavoutput/car_engine_knocking/v3BzKyIKC_0Q_16_26_out.wav,car_engine_knocking
/kaggle/input/2017-2017/train2017/train2017/000000181524.jpg,a store on a corner of a busy street,/kaggle/input/wavoutput/driving_buses/vOVLvUXcZ0Ek_30_40_out.wav,driving_buses
/kaggle/input/2017-2017/train2017/train2017/000000181524.jpg,a store on a corner of a busy street,/kaggle/input/wavoutput/playing_accordion/vWzEWBO4CoTU_160_170_out.wav,playing_accordion
/kaggle/input/2017-2017/train2017/train2017/000000181524.jpg,a store on a corner of a busy street,/kaggle/input/wavoutput/skateboarding/v05teB0FNOnE_68_78_out.wav,skateboarding
/kaggle/input/2017-2017/train2017/train2017/000000181524.jpg,a store on a corner of a busy street,/kaggle/input/wavoutput/skidding/vcZ-eLJZytsA_0_10_out.wav,skidding
/kaggle/input/2017-2017/train2017/train2017/000000561578.jpg,A clock tower stands on the side of two streets. ,/kaggle/input/wavoutput/car_engine_knocking/v7raBooHPgTM_19_29_out.wav,car_engine_knocking
/kaggle/input/2017-2017/train2017/train2017/000000561578.jpg,A clock tower stands on the side of two streets. ,/kaggle/input/wavoutput/driving_buses/vWP3KsGOMMgU_50_60_out.wav,driving_buses
/kaggle/input/2017-2017/train2017/train2017/000000561578.jpg,A clock tower stands on the side of two streets. ,/kaggle/input/wavoutput/playing_accordion/vi5LHakiuDAM_131_141_out.wav,playing_accordion
/kaggle/input/2017-2017/train2017/train2017/000000561578.jpg,A clock tower stands on the side of two streets. ,/kaggle/input/wavoutput/skateboarding/v05teB0FNOnE_68_78_out.wav,skateboarding
/kaggle/input/2017-2017/train2017/train2017/000000561578.jpg,A clock tower stands on the side of two streets. ,/kaggle/input/wavoutput/skidding/vmKKaKEeLxRc_350_360_out.wav,skidding
/kaggle/input/2017-2017/train2017/train2017/000000396204.jpg,Mountaineous view as seen from a jet airliner,/kaggle/input/wavoutput/airplane_flyby/vK1USuyB0c-M_101_111_out.wav,airplane_flyby
/kaggle/input/2017-2017/train2017/train2017/000000396204.jpg,Mountaineous view as seen from a jet airliner,/kaggle/input/wavoutput/skiing/vlO_uzAzmPPs_121_131_out.wav,skiing
/kaggle/input/2017-2017/train2017/train2017/000000396204.jpg,Mountaineous view as seen from a jet airliner,/kaggle/input/wavoutput/yodelling/vLk5X1UsYsGw_68_78_out.wav,yodelling
/kaggle/input/2017-2017/train2017/train2017/000000555023.jpg,"The giraffe is sticking out its long tongue, perhaps tasting the fence rail.",/kaggle/input/wavoutput/dog_howling/vGjLMxr3ufV4_2_12_out.wav,dog_howling
/kaggle/input/2017-2017/train2017/train2017/000000507958.jpg,A kitchen counter with cabinets and a rack in the middle.,/kaggle/input/wavoutput/playing_volleyball/vQJZaw3_kccU_0_10_out.wav,playing_volleyball
/kaggle/input/2017-2017/train2017/train2017/000000320249.jpg,a person on motorcycle with a united states flag parked on a street,/kaggle/input/wavoutput/car_engine_knocking/v3BzKyIKC_0Q_16_26_out.wav,car_engine_knocking
/kaggle/input/2017-2017/train2017/train2017/000000320249.jpg,a person on motorcycle with a united states flag parked on a street,/kaggle/input/wavoutput/driving_buses/vdpLljrNOiBs_30_40_out.wav,driving_buses
/kaggle/input/2017-2017/train2017/train2017/000000320249.jpg,a person on motorcycle with a united states flag parked on a street,/kaggle/input/wavoutput/driving_motorcycle/vk968_NNgQnA_110_120_out.wav,driving_motorcycle
/kaggle/input/2017-2017/train2017/train2017/000000320249.jpg,a person on motorcycle with a united states flag parked on a street,/kaggle/input/wavoutput/mynah_bird_singing/vDhmDr6WAhtg_58_68_out.wav,mynah_bird_singing
/kaggle/input/2017-2017/train2017/train2017/000000320249.jpg,a person on motorcycle with a united states flag parked on a street,/kaggle/input/wavoutput/playing_accordion/vQFh37Uo-VGE_30_40_out.wav,playing_accordion
/kaggle/input/2017-2017/train2017/train2017/000000320249.jpg,a person on motorcycle with a united states flag parked on a street,/kaggle/input/wavoutput/skateboarding/vJmn5vIHJJ5Q_0_10_out.wav,skateboarding
/kaggle/input/2017-2017/train2017/train2017/000000320249.jpg,a person on motorcycle with a united states flag parked on a street,/kaggle/input/wavoutput/skidding/vcZ-eLJZytsA_0_10_out.wav,skidding
/kaggle/input/2017-2017/train2017/train2017/000000528962.jpg,A dump truck passing a gentleman on a bicycle loaded with wood benches.,/kaggle/input/wavoutput/beat_boxing/vb8AB16cO2hw_164_174_out.wav,beat_boxing
/kaggle/input/2017-2017/train2017/train2017/000000528962.jpg,A dump truck passing a gentleman on a bicycle loaded with wood benches.,/kaggle/input/wavoutput/male_singing/v7sbg-Tf6DEg_30_40_out.wav,male_singing
/kaggle/input/2017-2017/train2017/train2017/000000388026.jpg,This is a picture  of a busy town after a snowstorm.,/kaggle/input/wavoutput/driving_buses/viM5F_PUvN68_30_40_out.wav,driving_buses
/kaggle/input/2017-2017/train2017/train2017/000000550864.jpg,A modern kitchen with natural wood cabinets and stainless features.,/kaggle/input/wavoutput/playing_volleyball/vNqxCX4G3N2g_38_48_out.wav,playing_volleyball
/kaggle/input/2017-2017/train2017/train2017/000000005412.jpg,A very unique bathroom that is very clean.,/kaggle/input/wavoutput/toilet_flushing/vhX6mFiuJBXs_60_70_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000290521.jpg,AS herd of wooly sheep by a  fence,/kaggle/input/wavoutput/dog_howling/vDI08kzfwnlE_28_38_out.wav,dog_howling
/kaggle/input/2017-2017/train2017/train2017/000000255795.jpg,Black and white photo of a pedestrian at a suburban crosswalk,/kaggle/input/wavoutput/driving_motorcycle/vWU6qV_cncYw_20_30_out.wav,driving_motorcycle
/kaggle/input/2017-2017/train2017/train2017/000000043997.jpg,"Picture of bathroom with four sinks, mirrors, and three open windows above them.",/kaggle/input/wavoutput/toilet_flushing/vhX6mFiuJBXs_60_70_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000043997.jpg,"Picture of bathroom with four sinks, mirrors, and three open windows above them.",/kaggle/input/wavoutput/wind_noise/vDFd1VIcYRG8_120_130_out.wav,wind_noise
/kaggle/input/2017-2017/train2017/train2017/000000005412.jpg,"A modern bathroom with toilet, bidet and wash basin",/kaggle/input/wavoutput/toilet_flushing/vhX6mFiuJBXs_60_70_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000528962.jpg,A person that is riding next to a car.,/kaggle/input/wavoutput/horse_clip-clop/vJr2KHPn2yUA_30_40_out.wav,horse_clip-clop
/kaggle/input/2017-2017/train2017/train2017/000000282658.jpg,A group of people that are packing up some luggage.,/kaggle/input/wavoutput/people_sniggering/vxx9tmq1veog_30_40_out.wav,people_sniggering
/kaggle/input/2017-2017/train2017/train2017/000000560373.jpg,a dog with blue eyes sits in front of a man with a suitcase,/kaggle/input/wavoutput/beat_boxing/v1Hrschg83VQ_310_320_out.wav,beat_boxing
/kaggle/input/2017-2017/train2017/train2017/000000560373.jpg,a dog with blue eyes sits in front of a man with a suitcase,/kaggle/input/wavoutput/dog_howling/vMpmj9LmfnYY_19_29_out.wav,dog_howling
/kaggle/input/2017-2017/train2017/train2017/000000560373.jpg,a dog with blue eyes sits in front of a man with a suitcase,/kaggle/input/wavoutput/male_singing/v5mvUQdbVvIs_30_40_out.wav,male_singing
/kaggle/input/2017-2017/train2017/train2017/000000388026.jpg,A bunch of yellow street lights on an empty snowy street,/kaggle/input/wavoutput/car_engine_knocking/v3BzKyIKC_0Q_16_26_out.wav,car_engine_knocking
/kaggle/input/2017-2017/train2017/train2017/000000388026.jpg,A bunch of yellow street lights on an empty snowy street,/kaggle/input/wavoutput/driving_buses/vWP3KsGOMMgU_50_60_out.wav,driving_buses
/kaggle/input/2017-2017/train2017/train2017/000000388026.jpg,A bunch of yellow street lights on an empty snowy street,/kaggle/input/wavoutput/playing_accordion/veK19IFDrxoo_30_40_out.wav,playing_accordion
/kaggle/input/2017-2017/train2017/train2017/000000388026.jpg,A bunch of yellow street lights on an empty snowy street,/kaggle/input/wavoutput/skateboarding/vJmn5vIHJJ5Q_0_10_out.wav,skateboarding
/kaggle/input/2017-2017/train2017/train2017/000000388026.jpg,A bunch of yellow street lights on an empty snowy street,/kaggle/input/wavoutput/skidding/vMf113Xr3kAU_70_80_out.wav,skidding
/kaggle/input/2017-2017/train2017/train2017/000000299042.jpg,A group of animals that are outside in the grass.,/kaggle/input/wavoutput/people_sniggering/v6a-yJFAIo4I_20_30_out.wav,people_sniggering
/kaggle/input/2017-2017/train2017/train2017/000000448765.jpg,The bidet and the toilet are both very clean.,/kaggle/input/wavoutput/toilet_flushing/vM7Xdwghu5Dc_10_20_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000099425.jpg,A three wheeler and a motorcycle stopping at at stop sign.,/kaggle/input/wavoutput/driving_motorcycle/vk968_NNgQnA_110_120_out.wav,driving_motorcycle
/kaggle/input/2017-2017/train2017/train2017/000000261603.jpg,An older gentleman is taking a ride on his motorcycle. ,/kaggle/input/wavoutput/beat_boxing/v1Hrschg83VQ_310_320_out.wav,beat_boxing
/kaggle/input/2017-2017/train2017/train2017/000000261603.jpg,An older gentleman is taking a ride on his motorcycle. ,/kaggle/input/wavoutput/driving_motorcycle/vOctCucatrYc_400_410_out.wav,driving_motorcycle
/kaggle/input/2017-2017/train2017/train2017/000000261603.jpg,An older gentleman is taking a ride on his motorcycle. ,/kaggle/input/wavoutput/male_singing/v4CaGG3-0wdo_30_40_out.wav,male_singing
/kaggle/input/2017-2017/train2017/train2017/000000522198.jpg,A motorcycle and rider are in mid air.,/kaggle/input/wavoutput/driving_motorcycle/veYIH4_H9rsM_400_410_out.wav,driving_motorcycle
/kaggle/input/2017-2017/train2017/train2017/000000043997.jpg,An empty public bathroom with a row sinks and yellow walls.,/kaggle/input/wavoutput/toilet_flushing/vhfJLH2-7_Ls_0_10_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000135116.jpg,A dog standing outside next to a car.,/kaggle/input/wavoutput/dog_howling/vDI08kzfwnlE_28_38_out.wav,dog_howling
/kaggle/input/2017-2017/train2017/train2017/000000014921.jpg,He picture of a toilet in the bathroom.,/kaggle/input/wavoutput/toilet_flushing/vhfJLH2-7_Ls_0_10_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000045976.jpg,A man standing in front of a mirror shaving,/kaggle/input/wavoutput/beat_boxing/vyuGQ_---us4_72_82_out.wav,beat_boxing
/kaggle/input/2017-2017/train2017/train2017/000000045976.jpg,A man standing in front of a mirror shaving,/kaggle/input/wavoutput/male_singing/v5mvUQdbVvIs_30_40_out.wav,male_singing
/kaggle/input/2017-2017/train2017/train2017/000000560367.jpg,A small baby potty sits next to a regular sized toilet.,/kaggle/input/wavoutput/toilet_flushing/vd6vHt-aeDq4_0_10_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000043997.jpg,There is a bathroom with four sinks and mirrors,/kaggle/input/wavoutput/toilet_flushing/vhfJLH2-7_Ls_0_10_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000111014.jpg,The modern made toilet is next to a small bidet.,/kaggle/input/wavoutput/toilet_flushing/vd6vHt-aeDq4_0_10_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000135613.jpg,A nice spacious bathroom with light brown tile.,/kaggle/input/wavoutput/toilet_flushing/vhX6mFiuJBXs_60_70_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000560373.jpg,A dog sits in front of his owner and suitcase. ,/kaggle/input/wavoutput/dog_howling/vMpmj9LmfnYY_19_29_out.wav,dog_howling
/kaggle/input/2017-2017/train2017/train2017/000000261603.jpg,a person wearing a suit riding a scooter ,/kaggle/input/wavoutput/horse_clip-clop/vLcXg1hmln4o_30_40_out.wav,horse_clip-clop
/kaggle/input/2017-2017/train2017/train2017/000000281533.jpg,A big brown dog is watching a television.,/kaggle/input/wavoutput/dog_howling/vGjLMxr3ufV4_2_12_out.wav,dog_howling
/kaggle/input/2017-2017/train2017/train2017/000000278338.jpg,A bathroom with orange and white flooring with double sinks,/kaggle/input/wavoutput/toilet_flushing/vd6vHt-aeDq4_0_10_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000278338.jpg,A bathroom with orange and white flooring with double sinks,/kaggle/input/wavoutput/vacuum_cleaner_cleaning_floors/vWtcrJgKtKq0_199_209_out.wav,vacuum_cleaner_cleaning_floors
/kaggle/input/2017-2017/train2017/train2017/000000471858.jpg,"The young man is posing outside his house, next to his awesome motorcycle.",/kaggle/input/wavoutput/beat_boxing/v78YMCA2-feI_213_223_out.wav,beat_boxing
/kaggle/input/2017-2017/train2017/train2017/000000471858.jpg,"The young man is posing outside his house, next to his awesome motorcycle.",/kaggle/input/wavoutput/driving_motorcycle/vWU6qV_cncYw_20_30_out.wav,driving_motorcycle
/kaggle/input/2017-2017/train2017/train2017/000000471858.jpg,"The young man is posing outside his house, next to his awesome motorcycle.",/kaggle/input/wavoutput/male_singing/vJhTmp7mL0EE_100_110_out.wav,male_singing
/kaggle/input/2017-2017/train2017/train2017/000000319285.jpg,A bathroom with a bathtub sitting next to a toilet.,/kaggle/input/wavoutput/toilet_flushing/vd6vHt-aeDq4_0_10_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000471488.jpg,A picture of some people on the street.,/kaggle/input/wavoutput/car_engine_knocking/vSgiUkXZofnM_30_40_out.wav,car_engine_knocking
/kaggle/input/2017-2017/train2017/train2017/000000471488.jpg,A picture of some people on the street.,/kaggle/input/wavoutput/driving_buses/viM5F_PUvN68_30_40_out.wav,driving_buses
/kaggle/input/2017-2017/train2017/train2017/000000471488.jpg,A picture of some people on the street.,/kaggle/input/wavoutput/playing_accordion/vQFh37Uo-VGE_30_40_out.wav,playing_accordion
/kaggle/input/2017-2017/train2017/train2017/000000471488.jpg,A picture of some people on the street.,/kaggle/input/wavoutput/skateboarding/v05teB0FNOnE_68_78_out.wav,skateboarding
/kaggle/input/2017-2017/train2017/train2017/000000471488.jpg,A picture of some people on the street.,/kaggle/input/wavoutput/skidding/vcZ-eLJZytsA_0_10_out.wav,skidding
/kaggle/input/2017-2017/train2017/train2017/000000135116.jpg,A large brown dog standing next to a parked car.,/kaggle/input/wavoutput/dog_howling/vLfLP1lW-2BM_24_34_out.wav,dog_howling
/kaggle/input/2017-2017/train2017/train2017/000000135116.jpg,A large brown dog standing next to a parked car.,/kaggle/input/wavoutput/mynah_bird_singing/vLdO27jOWQG4_12_22_out.wav,mynah_bird_singing
/kaggle/input/2017-2017/train2017/train2017/000000135116.jpg,A large brown dog standing next to a parked car.,/kaggle/input/wavoutput/skateboarding/v05teB0FNOnE_68_78_out.wav,skateboarding
/kaggle/input/2017-2017/train2017/train2017/000000567171.jpg,A scooter is parked on the street in front of a car. ,/kaggle/input/wavoutput/car_engine_knocking/vcTEmxWuUh4E_18_28_out.wav,car_engine_knocking
/kaggle/input/2017-2017/train2017/train2017/000000567171.jpg,A scooter is parked on the street in front of a car. ,/kaggle/input/wavoutput/driving_buses/vdpLljrNOiBs_30_40_out.wav,driving_buses
/kaggle/input/2017-2017/train2017/train2017/000000567171.jpg,A scooter is parked on the street in front of a car. ,/kaggle/input/wavoutput/mynah_bird_singing/vLdO27jOWQG4_12_22_out.wav,mynah_bird_singing
/kaggle/input/2017-2017/train2017/train2017/000000567171.jpg,A scooter is parked on the street in front of a car. ,/kaggle/input/wavoutput/playing_accordion/vi5LHakiuDAM_131_141_out.wav,playing_accordion
/kaggle/input/2017-2017/train2017/train2017/000000567171.jpg,A scooter is parked on the street in front of a car. ,/kaggle/input/wavoutput/skateboarding/v05teB0FNOnE_68_78_out.wav,skateboarding
/kaggle/input/2017-2017/train2017/train2017/000000567171.jpg,A scooter is parked on the street in front of a car. ,/kaggle/input/wavoutput/skidding/vmKKaKEeLxRc_350_360_out.wav,skidding
/kaggle/input/2017-2017/train2017/train2017/000000547003.jpg,"Narrow bathroom, wash basin with commode under on demand water heater.",/kaggle/input/wavoutput/beat_boxing/v42-fMRhOthQ_31_41_out.wav,beat_boxing
/kaggle/input/2017-2017/train2017/train2017/000000547003.jpg,"Narrow bathroom, wash basin with commode under on demand water heater.",/kaggle/input/wavoutput/male_singing/vJVSVC-amWHQ_30_40_out.wav,male_singing
/kaggle/input/2017-2017/train2017/train2017/000000547003.jpg,"Narrow bathroom, wash basin with commode under on demand water heater.",/kaggle/input/wavoutput/ocean_burbling/vsCOwXmZKJCk_30_40_out.wav,ocean_burbling
/kaggle/input/2017-2017/train2017/train2017/000000547003.jpg,"Narrow bathroom, wash basin with commode under on demand water heater.",/kaggle/input/wavoutput/toilet_flushing/vM7Xdwghu5Dc_10_20_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000111014.jpg,A white toilet sitting next to a white bidet.,/kaggle/input/wavoutput/toilet_flushing/vhX6mFiuJBXs_60_70_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000573072.jpg,A person riding  a motorcycle quickly down the road,/kaggle/input/wavoutput/driving_motorcycle/vOctCucatrYc_400_410_out.wav,driving_motorcycle
/kaggle/input/2017-2017/train2017/train2017/000000573072.jpg,A person riding  a motorcycle quickly down the road,/kaggle/input/wavoutput/horse_clip-clop/vA1zxXF4JEmU_7_17_out.wav,horse_clip-clop
/kaggle/input/2017-2017/train2017/train2017/000000504900.jpg,A man on a couch with a brown and white dog laying on top of it.,/kaggle/input/wavoutput/beat_boxing/v1Hrschg83VQ_310_320_out.wav,beat_boxing
/kaggle/input/2017-2017/train2017/train2017/000000504900.jpg,A man on a couch with a brown and white dog laying on top of it.,/kaggle/input/wavoutput/dog_howling/vDI08kzfwnlE_28_38_out.wav,dog_howling
/kaggle/input/2017-2017/train2017/train2017/000000504900.jpg,A man on a couch with a brown and white dog laying on top of it.,/kaggle/input/wavoutput/male_singing/v7sbg-Tf6DEg_30_40_out.wav,male_singing
/kaggle/input/2017-2017/train2017/train2017/000000280320.jpg,The bathroom features a handicapped urinal at the end of the wall.,/kaggle/input/wavoutput/toilet_flushing/vhX6mFiuJBXs_60_70_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000565296.jpg,"A long table sits in the middle of the floor.
",/kaggle/input/wavoutput/vacuum_cleaner_cleaning_floors/vWtcrJgKtKq0_199_209_out.wav,vacuum_cleaner_cleaning_floors
/kaggle/input/2017-2017/train2017/train2017/000000402626.jpg,A sheep dog crouches near a flock of white sheep in a grassy area.,/kaggle/input/wavoutput/dog_howling/vDI08kzfwnlE_28_38_out.wav,dog_howling
/kaggle/input/2017-2017/train2017/train2017/000000462565.jpg,A group of people are riding bikes down the street in a bike lane,/kaggle/input/wavoutput/car_engine_knocking/v7raBooHPgTM_19_29_out.wav,car_engine_knocking
/kaggle/input/2017-2017/train2017/train2017/000000462565.jpg,A group of people are riding bikes down the street in a bike lane,/kaggle/input/wavoutput/driving_buses/vOVLvUXcZ0Ek_30_40_out.wav,driving_buses
/kaggle/input/2017-2017/train2017/train2017/000000462565.jpg,A group of people are riding bikes down the street in a bike lane,/kaggle/input/wavoutput/horse_clip-clop/vA1zxXF4JEmU_7_17_out.wav,horse_clip-clop
/kaggle/input/2017-2017/train2017/train2017/000000462565.jpg,A group of people are riding bikes down the street in a bike lane,/kaggle/input/wavoutput/people_sniggering/vxx9tmq1veog_30_40_out.wav,people_sniggering
/kaggle/input/2017-2017/train2017/train2017/000000462565.jpg,A group of people are riding bikes down the street in a bike lane,/kaggle/input/wavoutput/playing_accordion/viDX2hpgHBaE_80_90_out.wav,playing_accordion
/kaggle/input/2017-2017/train2017/train2017/000000462565.jpg,A group of people are riding bikes down the street in a bike lane,/kaggle/input/wavoutput/skateboarding/vJmn5vIHJJ5Q_0_10_out.wav,skateboarding
/kaggle/input/2017-2017/train2017/train2017/000000462565.jpg,A group of people are riding bikes down the street in a bike lane,/kaggle/input/wavoutput/skidding/vmKKaKEeLxRc_350_360_out.wav,skidding
/kaggle/input/2017-2017/train2017/train2017/000000567171.jpg,A blue scooter is parked near a curb in front of a green vintage car.,/kaggle/input/wavoutput/mynah_bird_singing/vLdO27jOWQG4_12_22_out.wav,mynah_bird_singing
/kaggle/input/2017-2017/train2017/train2017/000000567171.jpg,A blue scooter is parked near a curb in front of a green vintage car.,/kaggle/input/wavoutput/skateboarding/v05teB0FNOnE_68_78_out.wav,skateboarding
/kaggle/input/2017-2017/train2017/train2017/000000550864.jpg,"A dining area features a wood table and chairs, a silver refrigerator and light brown cabinets.",/kaggle/input/wavoutput/playing_volleyball/vaawZ8n-c8Fs_41_51_out.wav,playing_volleyball
/kaggle/input/2017-2017/train2017/train2017/000000415967.jpg,The dark mirror shows a bathroom in it's reflection.,/kaggle/input/wavoutput/toilet_flushing/vM7Xdwghu5Dc_10_20_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000031000.jpg,Many oranges have been placed inside a bowl.,/kaggle/input/wavoutput/beat_boxing/vyuGQ_---us4_72_82_out.wav,beat_boxing
/kaggle/input/2017-2017/train2017/train2017/000000031000.jpg,Many oranges have been placed inside a bowl.,/kaggle/input/wavoutput/male_singing/vJhTmp7mL0EE_100_110_out.wav,male_singing
/kaggle/input/2017-2017/train2017/train2017/000000173350.jpg,Two small dogs stand together in a bathroom.,/kaggle/input/wavoutput/dog_howling/vGjLMxr3ufV4_2_12_out.wav,dog_howling
/kaggle/input/2017-2017/train2017/train2017/000000173350.jpg,Two small dogs stand together in a bathroom.,/kaggle/input/wavoutput/toilet_flushing/vhfJLH2-7_Ls_0_10_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000398385.jpg,A group of traffic lights sitting above an intersection.,/kaggle/input/wavoutput/people_sniggering/v6a-yJFAIo4I_20_30_out.wav,people_sniggering
/kaggle/input/2017-2017/train2017/train2017/000000528962.jpg,A man riding a bike with a bunch of wood on it next to a truck.,/kaggle/input/wavoutput/beat_boxing/v42-fMRhOthQ_31_41_out.wav,beat_boxing
/kaggle/input/2017-2017/train2017/train2017/000000528962.jpg,A man riding a bike with a bunch of wood on it next to a truck.,/kaggle/input/wavoutput/horse_clip-clop/vJr2KHPn2yUA_30_40_out.wav,horse_clip-clop
/kaggle/input/2017-2017/train2017/train2017/000000528962.jpg,A man riding a bike with a bunch of wood on it next to a truck.,/kaggle/input/wavoutput/male_singing/v7sbg-Tf6DEg_30_40_out.wav,male_singing
/kaggle/input/2017-2017/train2017/train2017/000000207853.jpg,a person riding a motorcycle on a road with a hill in the background,/kaggle/input/wavoutput/driving_motorcycle/veYIH4_H9rsM_400_410_out.wav,driving_motorcycle
/kaggle/input/2017-2017/train2017/train2017/000000207853.jpg,a person riding a motorcycle on a road with a hill in the background,/kaggle/input/wavoutput/horse_clip-clop/v53POF_i4kOY_1_11_out.wav,horse_clip-clop
